,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
2.637000,-153.737900,321.875702,2405.704590,-16.975336,11.263694,36.714039,1
2.650000,-153.727707,321.865234,2405.694580,-16.938463,11.281241,36.713802,1
2.662000,-153.730743,321.875488,2405.693359,-16.970095,11.295157,36.707939,1
2.675000,-153.801346,321.731323,2405.611572,-16.801344,10.939063,36.783283,1
2.687000,-153.731628,321.870728,2405.697021,-16.960575,11.277169,36.709736,1
2.700000,-153.716385,321.864929,2405.686768,-16.914049,11.311612,36.713474,1
2.712000,-153.724487,321.874115,2405.691406,-16.968309,11.311988,36.705334,1
2.725000,-153.860046,321.700134,2405.655273,-16.795391,10.871759,36.766685,1
2.737000,-153.728302,321.867981,2405.695068,-16.951195,11.282960,36.708786,1
2.750000,-153.716629,321.857941,2405.686523,-16.914547,11.296139,36.713509,1
2.762000,-153.727844,321.868835,2405.693848,-16.948114,11.273814,36.713902,1
2.775000,-153.722763,321.859741,2405.695068,-16.920961,11.271960,36.717228,1
2.787000,-153.875168,321.713135,2405.669922,-16.845844,10.860364,36.757778,1
2.800000,-153.740448,321.865509,2405.702393,-16.940605,11.230719,36.733505,1
2.812000,-153.722183,321.861084,2405.691406,-16.921762,11.280313,36.719685,1
2.825000,-153.736206,321.869049,2405.685303,-16.960180,11.268472,36.710938,1
2.837000,-153.864716,321.710693,2405.665039,-16.816200,10.885665,36.762291,1
2.850000,-153.825974,321.715729,2405.611572,-16.801117,10.871626,36.768181,1
2.862000,-153.736786,321.860748,2405.697510,-16.948717,11.250127,36.716881,1
2.875000,-153.726730,321.856476,2405.693115,-16.921383,11.274203,36.717991,1
2.887000,-153.738373,321.868958,2405.720459,-16.967329,11.268163,36.709213,1
2.900000,-153.726761,321.858185,2405.693359,-16.942089,11.279569,36.712986,1
2.912000,-153.737640,321.863098,2405.703369,-16.961756,11.257298,36.714924,1
2.925000,-153.728394,321.874939,2405.691162,-16.961578,11.291147,36.709541,1
2.937000,-153.865219,321.715546,2405.648926,-16.817093,10.865820,36.766579,1
2.950000,-153.729401,321.876923,2405.675781,-16.945127,11.262369,36.718254,1
2.962000,-153.716446,321.875153,2405.629150,-16.944860,11.289051,36.708031,1
2.975000,-153.709534,321.890442,2405.570557,-16.942646,11.273235,36.712727,1
2.987000,-153.691467,321.912018,2405.495361,-16.948339,11.261953,36.713799,1
3.000000,-153.666519,321.962555,2405.389160,-17.011765,11.265228,36.705845,1
3.012000,-153.615234,322.002655,2405.272949,-16.989079,11.266936,36.700886,1
3.025000,-153.697281,321.881531,2405.056152,-16.829487,10.801142,36.764202,1
3.037000,-153.498871,322.135620,2404.907715,-17.015619,11.236381,36.698853,1
3.050000,-153.404388,322.199402,2404.628662,-16.936438,11.258288,36.713066,1
3.062000,-153.333450,322.285065,2404.295654,-17.004251,11.218664,36.707771,1
3.075000,-153.209839,322.381012,2403.907471,-17.012257,11.234691,36.694336,1
3.087000,-153.068893,322.489197,2403.440918,-17.007814,11.227118,36.688889,1
3.100000,-152.929840,322.645264,2402.952393,-17.055836,11.155782,36.697544,1
3.112000,-152.740799,322.851501,2402.388672,-17.057789,11.145555,36.689468,1
3.125000,-152.515701,323.084015,2401.706787,-17.082556,11.155752,36.676865,1
3.137000,-152.274475,323.309601,2400.944336,-17.072523,11.058689,36.692318,1
3.150000,-152.004578,323.572113,2400.069092,-17.153824,11.057734,36.670307,1
3.162000,-151.701752,323.846710,2399.101562,-17.163382,11.006245,36.670280,1
3.175000,-151.395676,324.189331,2398.031738,-17.270420,10.920001,36.668606,1
3.187000,-150.983627,324.543762,2396.790283,-17.281548,10.893445,36.647106,1
3.200000,-150.592072,324.973755,2395.476562,-17.378742,10.786900,36.674709,1
3.212000,-150.095352,325.416168,2394.007568,-17.377527,10.774106,36.661751,1
3.225000,-149.489868,326.038574,2392.056152,-17.588825,11.037238,36.602631,1
3.237000,-148.991821,326.452423,2390.625488,-17.504490,10.627043,36.638973,1
3.250000,-148.378265,326.993805,2388.821289,-17.574005,10.498844,36.640026,1
3.262000,-147.712585,327.538086,2386.860596,-17.588400,10.454636,36.634499,1
3.275000,-147.061935,328.147339,2384.865234,-17.710857,10.331446,36.615570,1
3.287000,-146.336914,328.769745,2382.697510,-17.807537,10.234457,36.601383,1
3.300000,-145.489792,329.387390,2380.372803,-17.812227,10.201401,36.594135,1
3.312000,-144.637512,330.046173,2378.072510,-17.920921,10.039925,36.579842,1
3.325000,-143.715958,330.760101,2375.635498,-17.941109,9.968799,36.560810,1
3.337000,-142.748627,331.545532,2373.102295,-18.066065,9.862205,36.544113,1
3.350000,-141.719528,332.318817,2370.469482,-18.154411,9.703930,36.529282,1
3.362000,-140.635513,333.080017,2367.650879,-18.252529,9.609365,36.517769,1
3.375000,-139.499863,333.795197,2364.764404,-18.327478,9.494697,36.503628,1
3.387000,-138.319778,334.564697,2361.812744,-18.438782,9.334826,36.494545,1
3.400000,-137.099503,335.397980,2358.814209,-18.602962,9.194300,36.475826,1
3.412000,-135.753296,336.249115,2355.622314,-18.672718,9.117237,36.453114,1
3.425000,-134.432587,337.128540,2352.368652,-18.761824,8.948565,36.448498,1
3.437000,-133.083771,338.008972,2348.969482,-18.820148,8.824810,36.432472,1
3.450000,-131.722565,338.734863,2345.488770,-18.729042,8.244342,36.457764,1
3.462000,-130.048294,339.905762,2342.035645,-19.083714,8.451716,36.391701,1
3.475000,-128.412384,340.896179,2338.404785,-19.248985,8.244430,36.381763,1
3.487000,-126.679741,341.835846,2334.636230,-19.351124,8.133258,36.369762,1
3.500000,-124.867950,342.757202,2330.818359,-19.472198,7.991353,36.343525,1
3.512000,-123.008690,343.731995,2326.939453,-19.606937,7.753506,36.330673,1
3.525000,-121.044128,344.762970,2322.883789,-19.719051,7.594221,36.315495,1
3.537000,-119.035835,345.730682,2318.723389,-19.831978,7.424523,36.299080,1
3.550000,-117.006920,346.695709,2314.520752,-19.981823,7.254663,36.279964,1
3.562000,-114.818832,347.647003,2310.191650,-20.123600,7.081315,36.264782,1
3.575000,-112.470795,348.669617,2305.820312,-20.316292,6.821907,36.257229,1
3.587000,-109.984932,349.752441,2301.345215,-20.440830,6.644303,36.241974,1
3.600000,-107.482788,350.847778,2296.874023,-20.560291,6.353537,36.227825,1
3.612000,-104.913376,351.951416,2292.246338,-20.789513,6.170590,36.207809,1
3.625000,-102.267548,352.946320,2287.555664,-20.938946,5.929187,36.192825,1
3.637000,-99.519157,353.971527,2282.718994,-21.060991,5.757122,36.181667,1
3.650000,-96.664848,354.979797,2277.820801,-21.247030,5.491558,36.168842,1
3.662000,-93.580536,355.922302,2272.812744,-21.364683,5.291126,36.153511,1
3.675000,-90.515427,356.954163,2267.876953,-21.838175,4.895113,36.136036,1
3.687000,-87.246376,357.962799,2262.734131,-22.008257,4.656212,36.117603,1
3.700000,-83.905327,359.049286,2257.583496,-22.147001,4.380960,36.106289,1
3.712000,-80.532158,360.159027,2252.377197,-22.312902,4.168221,36.089066,1
3.725000,-77.014046,361.202515,2247.068604,-22.520601,3.896739,36.082153,1
3.737000,-73.164459,362.173187,2241.745117,-22.698858,3.623432,36.064655,1
3.750000,-69.187340,363.109283,2236.305176,-22.875599,3.359090,36.054012,1
3.762000,-65.180428,363.997406,2230.783936,-23.111706,3.090723,36.053463,1
3.775000,-61.110683,364.833282,2225.210938,-23.317560,2.818377,36.054279,1
3.787000,-56.965675,365.771454,2219.584473,-23.512894,2.566209,36.046299,1
