 X, Y, Z,Yaw,Pitch, Roll
17.445,34.093,4.218,-87.0237,-0.8579,-0.3837
17.443,34.094,4.218,-87.0159,-0.8588,-0.3831
17.44,34.095,4.217,-87.008,-0.8596,-0.3824
17.437,34.096,4.217,-87.0002,-0.8605,-0.3818
17.435,34.097,4.217,-86.9924,-0.8614,-0.3812
17.432,34.097,4.216,-86.9847,-0.8622,-0.3806
17.429,34.098,4.216,-86.9769,-0.8631,-0.3799
17.426,34.099,4.216,-86.9691,-0.864,-0.3793
17.424,34.1,4.215,-86.9613,-0.8648,-0.3787
17.421,34.101,4.215,-86.9535,-0.8657,-0.3781
17.418,34.102,4.215,-86.9458,-0.8666,-0.3775
17.416,34.103,4.214,-86.938,-0.8674,-0.3769
17.413,34.103,4.214,-86.9303,-0.8683,-0.3763
17.41,34.104,4.214,-86.9226,-0.8692,-0.3757
17.407,34.105,4.213,-86.9148,-0.87,-0.3751
17.405,34.106,4.213,-86.9071,-0.8709,-0.3744
17.402,34.107,4.213,-86.8994,-0.8717,-0.3738
17.4,34.108,4.212,-86.8917,-0.8726,-0.3732
17.397,34.109,4.212,-86.884,-0.8734,-0.3725
17.395,34.11,4.212,-86.8793,-0.8734,-0.3718
17.394,34.11,4.212,-86.8748,-0.8734,-0.3711
17.392,34.111,4.212,-86.8702,-0.8734,-0.3704
17.391,34.112,4.212,-86.8656,-0.8734,-0.3697
17.389,34.112,4.212,-86.861,-0.8735,-0.369
17.388,34.113,4.212,-86.8564,-0.8735,-0.3683
17.386,34.114,4.212,-86.8517,-0.8736,-0.3676
17.385,34.115,4.212,-86.8471,-0.8736,-0.3668
17.383,34.115,4.212,-86.8423,-0.8737,-0.3661
17.382,34.116,4.212,-86.8376,-0.8738,-0.3655
17.381,34.117,4.212,-86.8329,-0.8738,-0.3648
17.379,34.117,4.212,-86.8282,-0.8739,-0.3641
17.378,34.118,4.212,-86.8234,-0.874,-0.3634
17.377,34.119,4.212,-86.8186,-0.8741,-0.3627
17.375,34.119,4.212,-86.8138,-0.8741,-0.362
17.374,34.12,4.212,-86.809,-0.8742,-0.3613
17.372,34.121,4.212,-86.8042,-0.8743,-0.3606
17.37,34.122,4.212,-86.7994,-0.8744,-0.3599
17.369,34.122,4.212,-86.7946,-0.8745,-0.3592
17.368,34.123,4.212,-86.7897,-0.8746,-0.3585
17.366,34.124,4.212,-86.7849,-0.8747,-0.3578
17.364,34.124,4.212,-86.78,-0.8748,-0.3572
17.363,34.125,4.212,-86.7752,-0.8749,-0.3565
17.361,34.126,4.212,-86.7703,-0.875,-0.3558
17.36,34.127,4.212,-86.7654,-0.8752,-0.3551
17.358,34.127,4.212,-86.7606,-0.8753,-0.3544
17.356,34.128,4.212,-86.7557,-0.8754,-0.3537
17.355,34.129,4.212,-86.7508,-0.8755,-0.3531
17.353,34.129,4.211,-86.746,-0.8757,-0.3524
17.351,34.13,4.211,-86.7411,-0.8758,-0.3517
17.35,34.131,4.211,-86.7362,-0.8759,-0.351
17.348,34.132,4.211,-86.7313,-0.8761,-0.3504
17.347,34.132,4.211,-86.7264,-0.8762,-0.3497
17.345,34.133,4.211,-86.7215,-0.8764,-0.349
17.343,34.134,4.211,-86.7167,-0.8765,-0.3483
17.341,34.135,4.211,-86.7118,-0.8766,-0.3476
17.34,34.135,4.211,-86.7069,-0.8767,-0.3469
17.339,34.136,4.211,-86.702,-0.8769,-0.3463
17.337,34.137,4.211,-86.6971,-0.877,-0.3456
17.335,34.137,4.211,-86.6922,-0.8772,-0.3449
17.334,34.138,4.211,-86.6874,-0.8773,-0.3442
17.332,34.139,4.211,-86.6825,-0.8775,-0.3435
17.33,34.14,4.211,-86.6776,-0.8775,-0.3428
17.328,34.14,4.211,-86.6727,-0.8776,-0.3421
17.327,34.141,4.21,-86.6678,-0.8778,-0.3415
17.325,34.142,4.21,-86.663,-0.8779,-0.3408
17.324,34.142,4.21,-86.6581,-0.8781,-0.3402
17.322,34.143,4.21,-86.6532,-0.8782,-0.3395
17.321,34.144,4.21,-86.6483,-0.8784,-0.3388
17.319,34.144,4.21,-86.6435,-0.8785,-0.3381
17.317,34.145,4.21,-86.6386,-0.8787,-0.3375
17.315,34.146,4.21,-86.6338,-0.8788,-0.3368
17.314,34.147,4.21,-86.6289,-0.879,-0.3361
17.312,34.147,4.21,-86.624,-0.8791,-0.3355
17.311,34.148,4.21,-86.6192,-0.8793,-0.3348
17.309,34.149,4.21,-86.6143,-0.8794,-0.3342
17.307,34.149,4.21,-86.6095,-0.8796,-0.3335
17.306,34.15,4.21,-86.6047,-0.8797,-0.3328
17.304,34.151,4.21,-86.5998,-0.8799,-0.3322
17.302,34.152,4.21,-86.595,-0.8801,-0.3315
17.301,34.152,4.209,-86.5901,-0.8802,-0.3309
17.3,34.153,4.209,-86.5853,-0.8804,-0.3302
17.298,34.154,4.209,-86.5805,-0.8805,-0.3296
17.296,34.154,4.209,-86.5757,-0.8807,-0.3289
17.295,34.155,4.209,-86.5709,-0.8808,-0.3283
17.293,34.156,4.209,-86.566,-0.881,-0.3276
17.291,34.156,4.209,-86.5612,-0.8811,-0.3269
17.29,34.157,4.209,-86.5564,-0.8812,-0.3263
17.288,34.158,4.209,-86.5516,-0.8814,-0.3256
17.287,34.158,4.209,-86.5468,-0.8816,-0.325
17.285,34.159,4.209,-86.542,-0.8817,-0.3243
17.283,34.16,4.209,-86.5372,-0.8818,-0.3237
17.282,34.161,4.209,-86.5324,-0.882,-0.323
17.28,34.161,4.209,-86.5276,-0.8822,-0.3224
17.279,34.162,4.209,-86.5229,-0.8823,-0.3217
17.277,34.163,4.209,-86.5181,-0.8825,-0.3211
17.276,34.163,4.208,-86.5133,-0.8826,-0.3204
17.274,34.164,4.208,-86.5086,-0.8828,-0.3198
17.273,34.165,4.208,-86.5038,-0.8829,-0.3191
17.271,34.165,4.208,-86.499,-0.8831,-0.3185
17.269,34.166,4.208,-86.4943,-0.8833,-0.3179
17.268,34.167,4.208,-86.4895,-0.8834,-0.3172
17.266,34.167,4.208,-86.4848,-0.8836,-0.3166
17.265,34.168,4.208,-86.4801,-0.8838,-0.3159
17.263,34.169,4.208,-86.4753,-0.8839,-0.3153
17.262,34.169,4.208,-86.4706,-0.8841,-0.3147
17.26,34.17,4.208,-86.4659,-0.8843,-0.314
17.259,34.171,4.208,-86.4612,-0.8844,-0.3134
17.257,34.172,4.208,-86.4565,-0.8846,-0.3128
17.255,34.172,4.208,-86.4517,-0.8848,-0.3122
17.254,34.173,4.208,-86.447,-0.8849,-0.3115
17.252,34.174,4.208,-86.4423,-0.8851,-0.3109
17.251,34.174,4.208,-86.4376,-0.8852,-0.3103
17.249,34.175,4.207,-86.4329,-0.8854,-0.3096
17.248,34.176,4.207,-86.4282,-0.8855,-0.309
17.246,34.176,4.207,-86.4235,-0.8857,-0.3084
17.245,34.177,4.207,-86.4188,-0.8859,-0.3078
17.243,34.178,4.207,-86.4142,-0.886,-0.3071
17.241,34.178,4.207,-86.4095,-0.8862,-0.3065
17.24,34.179,4.207,-86.4048,-0.8864,-0.3059
17.238,34.18,4.207,-86.4002,-0.8865,-0.3053
17.237,34.18,4.207,-86.3955,-0.8867,-0.3046
17.235,34.181,4.207,-86.3908,-0.8868,-0.304
17.234,34.182,4.207,-86.3862,-0.887,-0.3034
17.232,34.182,4.207,-86.3816,-0.8872,-0.3027
17.231,34.183,4.207,-86.3769,-0.8873,-0.3021
17.229,34.184,4.207,-86.3723,-0.8875,-0.3015
17.228,34.184,4.207,-86.3676,-0.8877,-0.3009
17.226,34.185,4.207,-86.363,-0.8879,-0.3003
17.225,34.186,4.207,-86.3584,-0.888,-0.2997
17.223,34.186,4.206,-86.3538,-0.8882,-0.2991
17.222,34.187,4.206,-86.3492,-0.8883,-0.2985
17.22,34.188,4.206,-86.3446,-0.8885,-0.2978
17.219,34.188,4.206,-86.34,-0.8886,-0.2972
17.217,34.189,4.206,-86.3354,-0.8888,-0.2966
17.215,34.19,4.206,-86.3308,-0.889,-0.296
17.214,34.19,4.206,-86.3262,-0.8891,-0.2954
17.212,34.191,4.206,-86.3216,-0.8893,-0.2947
17.211,34.192,4.206,-86.317,-0.8894,-0.2941
17.21,34.192,4.206,-86.3125,-0.8896,-0.2935
17.208,34.193,4.206,-86.3079,-0.8898,-0.2929
17.207,34.194,4.206,-86.3033,-0.8899,-0.2923
17.205,34.194,4.206,-86.2988,-0.8901,-0.2917
17.203,34.195,4.206,-86.2942,-0.8902,-0.291
17.202,34.196,4.206,-86.2897,-0.8904,-0.2905
17.201,34.196,4.206,-86.2851,-0.8906,-0.2898
17.199,34.197,4.206,-86.2806,-0.8907,-0.2892
17.197,34.198,4.206,-86.276,-0.8909,-0.2886
17.196,34.198,4.205,-86.2715,-0.891,-0.288
17.194,34.199,4.205,-86.267,-0.8912,-0.2874
17.193,34.2,4.205,-86.2625,-0.8913,-0.2868
17.191,34.2,4.205,-86.2579,-0.8915,-0.2862
17.19,34.201,4.205,-86.2534,-0.8916,-0.2855
17.189,34.201,4.205,-86.2489,-0.8918,-0.2849
17.187,34.202,4.205,-86.2444,-0.8919,-0.2843
17.186,34.203,4.205,-86.2399,-0.8921,-0.2837
17.184,34.203,4.205,-86.2354,-0.8922,-0.2831
17.183,34.204,4.205,-86.2309,-0.8924,-0.2825
17.181,34.205,4.205,-86.2264,-0.8925,-0.2818
17.18,34.205,4.205,-86.222,-0.8926,-0.2812
17.178,34.206,4.205,-86.2175,-0.8928,-0.2806
17.177,34.207,4.205,-86.213,-0.8929,-0.28
17.175,34.207,4.205,-86.2086,-0.8931,-0.2794
17.174,34.208,4.205,-86.2041,-0.8932,-0.2788
17.172,34.209,4.205,-86.1996,-0.8934,-0.2782
17.171,34.209,4.205,-86.1952,-0.8935,-0.2776
17.17,34.21,4.204,-86.1908,-0.8937,-0.277
17.168,34.21,4.204,-86.1863,-0.8939,-0.2764
17.167,34.211,4.204,-86.1819,-0.894,-0.2758
17.165,34.212,4.204,-86.1774,-0.8941,-0.2752
17.164,34.212,4.204,-86.173,-0.8943,-0.2746
17.162,34.213,4.204,-86.1686,-0.8944,-0.274
17.161,34.214,4.204,-86.1642,-0.8946,-0.2734
17.159,34.214,4.204,-86.1598,-0.8947,-0.2728
17.158,34.215,4.204,-86.1554,-0.8949,-0.2722
17.156,34.216,4.204,-86.1509,-0.895,-0.2716
17.155,34.216,4.204,-86.1465,-0.8952,-0.271
17.154,34.217,4.204,-86.1421,-0.8953,-0.2703
17.152,34.217,4.204,-86.1377,-0.8954,-0.2697
17.151,34.218,4.204,-86.1334,-0.8956,-0.2691
17.149,34.219,4.204,-86.129,-0.8957,-0.2685
17.148,34.219,4.204,-86.1246,-0.8958,-0.2679
17.146,34.22,4.204,-86.1202,-0.896,-0.2673
17.145,34.221,4.204,-86.1158,-0.8961,-0.2667
17.143,34.221,4.203,-86.1115,-0.8963,-0.2661
17.142,34.222,4.203,-86.1071,-0.8964,-0.2655
17.141,34.223,4.203,-86.1028,-0.8966,-0.2649
17.139,34.223,4.203,-86.0984,-0.8967,-0.2643
17.138,34.224,4.203,-86.0941,-0.8969,-0.2638
17.136,34.224,4.203,-86.0897,-0.897,-0.2632
17.135,34.225,4.203,-86.0854,-0.8972,-0.2626
17.133,34.226,4.203,-86.0811,-0.8973,-0.262
17.132,34.226,4.203,-86.0767,-0.8974,-0.2614
17.131,34.227,4.203,-86.0724,-0.8976,-0.2608
17.129,34.228,4.203,-86.0681,-0.8977,-0.2602
17.128,34.228,4.203,-86.0637,-0.8979,-0.2597
17.126,34.229,4.203,-86.0594,-0.898,-0.2591
17.125,34.229,4.203,-86.0551,-0.8982,-0.2585
17.123,34.23,4.203,-86.0508,-0.8983,-0.2579
17.122,34.231,4.203,-86.0465,-0.8985,-0.2573
17.121,34.231,4.203,-86.0422,-0.8986,-0.2568
17.12,34.232,4.202,-86.038,-0.8988,-0.2562
17.118,34.232,4.202,-86.0337,-0.899,-0.2556
17.116,34.233,4.202,-86.0294,-0.8991,-0.255
17.115,34.234,4.202,-86.0251,-0.8993,-0.2545
17.114,34.234,4.202,-86.0209,-0.8995,-0.2539
17.112,34.235,4.202,-86.0166,-0.8996,-0.2533
17.11,34.236,4.202,-86.0123,-0.8998,-0.2528
17.109,34.236,4.202,-86.0081,-0.8999,-0.2522
17.108,34.237,4.202,-86.0038,-0.9001,-0.2516
17.107,34.237,4.202,-85.9996,-0.9002,-0.2511
17.105,34.238,4.202,-85.9953,-0.9004,-0.2505
17.104,34.239,4.202,-85.9911,-0.9005,-0.2499
17.102,34.239,4.202,-85.9869,-0.9006,-0.2493
17.101,34.24,4.202,-85.9826,-0.9008,-0.2487
17.1,34.24,4.202,-85.9784,-0.9009,-0.2482
17.099,34.241,4.202,-85.9742,-0.9011,-0.2476
17.097,34.242,4.202,-85.97,-0.9012,-0.247
17.096,34.242,4.202,-85.9658,-0.9014,-0.2465
17.094,34.243,4.202,-85.9615,-0.9015,-0.2459
17.093,34.244,4.202,-85.9573,-0.9017,-0.2453
17.091,34.244,4.202,-85.9531,-0.9018,-0.2448
17.09,34.245,4.201,-85.9489,-0.902,-0.2442
17.088,34.245,4.201,-85.9447,-0.9021,-0.2436
17.087,34.246,4.201,-85.9406,-0.9023,-0.2431
17.086,34.246,4.201,-85.9364,-0.9025,-0.2425
17.085,34.247,4.201,-85.9322,-0.9026,-0.242
17.083,34.248,4.201,-85.928,-0.9028,-0.2414
17.082,34.248,4.201,-85.9239,-0.9029,-0.2409
17.081,34.249,4.201,-85.9197,-0.9031,-0.2403
17.079,34.25,4.201,-85.9155,-0.9033,-0.2398
17.077,34.25,4.201,-85.9114,-0.9034,-0.2392
17.076,34.251,4.201,-85.9072,-0.9036,-0.2387
17.075,34.251,4.201,-85.9031,-0.9037,-0.2381
17.073,34.252,4.201,-85.8989,-0.9039,-0.2376
17.072,34.253,4.201,-85.8948,-0.904,-0.237
17.071,34.253,4.201,-85.8906,-0.9041,-0.2364
17.069,34.254,4.201,-85.8865,-0.9043,-0.2359
17.068,34.254,4.201,-85.8824,-0.9044,-0.2353
17.067,34.255,4.201,-85.8782,-0.9046,-0.2348
17.065,34.256,4.2,-85.8741,-0.9047,-0.2342
17.064,34.256,4.2,-85.87,-0.9049,-0.2337
17.063,34.257,4.2,-85.8659,-0.9051,-0.2331
17.061,34.257,4.2,-85.8618,-0.9052,-0.2326
17.06,34.258,4.2,-85.8577,-0.9053,-0.232
17.058,34.259,4.2,-85.8536,-0.9055,-0.2315
17.057,34.259,4.2,-85.8495,-0.9057,-0.2309
17.056,34.26,4.2,-85.8454,-0.9058,-0.2304
17.055,34.26,4.2,-85.8413,-0.9059,-0.2298
17.053,34.261,4.2,-85.8372,-0.9061,-0.2293
17.052,34.261,4.2,-85.8331,-0.9062,-0.2287
17.05,34.262,4.2,-85.829,-0.9064,-0.2282
17.049,34.263,4.2,-85.825,-0.9065,-0.2276
17.048,34.263,4.2,-85.8209,-0.9066,-0.2271
17.046,34.264,4.2,-85.8168,-0.9068,-0.2265
17.045,34.264,4.2,-85.8128,-0.9069,-0.226
17.044,34.265,4.2,-85.8087,-0.9071,-0.2254
17.042,34.266,4.2,-85.8047,-0.9072,-0.2249
17.041,34.266,4.2,-85.8006,-0.9073,-0.2243
17.04,34.267,4.2,-85.7966,-0.9074,-0.2238
17.039,34.267,4.199,-85.7925,-0.9077,-0.2233
17.037,34.268,4.199,-85.7885,-0.9079,-0.2228
17.036,34.269,4.199,-85.7845,-0.9081,-0.2223
17.035,34.269,4.199,-85.7804,-0.9084,-0.2218
17.033,34.27,4.199,-85.7764,-0.9086,-0.2213
17.031,34.27,4.199,-85.7724,-0.9088,-0.2208
17.03,34.271,4.199,-85.7684,-0.909,-0.2203
17.029,34.272,4.199,-85.7644,-0.9093,-0.2198
17.028,34.272,4.199,-85.7604,-0.9095,-0.2193
17.026,34.273,4.199,-85.7564,-0.9097,-0.2188
17.025,34.273,4.199,-85.7524,-0.9099,-0.2183
17.024,34.274,4.198,-85.7484,-0.9101,-0.2178
17.023,34.274,4.198,-85.7444,-0.9104,-0.2173
17.022,34.275,4.198,-85.7404,-0.9106,-0.2168
17.021,34.276,4.198,-85.7364,-0.9108,-0.2163
17.019,34.276,4.198,-85.7325,-0.911,-0.2158
17.018,34.277,4.198,-85.7285,-0.9112,-0.2153
17.016,34.277,4.198,-85.7245,-0.9114,-0.2148
17.015,34.278,4.198,-85.7205,-0.9116,-0.2143
17.014,34.279,4.198,-85.7166,-0.9118,-0.2138
17.012,34.279,4.198,-85.7126,-0.912,-0.2133
17.011,34.28,4.198,-85.7087,-0.9123,-0.2128
17.01,34.28,4.198,-85.7047,-0.9125,-0.2123
17.008,34.281,4.198,-85.7008,-0.9127,-0.2118
17.007,34.281,4.197,-85.6968,-0.9129,-0.2113
17.006,34.282,4.197,-85.6929,-0.9131,-0.2108
17.005,34.283,4.197,-85.689,-0.9133,-0.2104
17.003,34.283,4.197,-85.685,-0.9135,-0.2099
17.002,34.284,4.197,-85.6811,-0.9137,-0.2094
17,34.285,4.197,-85.6772,-0.914,-0.2089
17,34.285,4.197,-85.6733,-0.9142,-0.2084
16.998,34.286,4.197,-85.6694,-0.9144,-0.2079
16.997,34.286,4.197,-85.6655,-0.9146,-0.2074
16.995,34.287,4.197,-85.6615,-0.9148,-0.2069
16.994,34.287,4.197,-85.6576,-0.915,-0.2064
16.993,34.288,4.197,-85.6537,-0.9152,-0.206
16.992,34.289,4.196,-85.6498,-0.9155,-0.2055
16.991,34.289,4.196,-85.646,-0.9157,-0.205
16.99,34.289,4.196,-85.6421,-0.9159,-0.2045
16.988,34.29,4.196,-85.6382,-0.9161,-0.204
16.987,34.291,4.196,-85.6343,-0.9163,-0.2036
16.985,34.291,4.196,-85.6304,-0.9165,-0.2031
16.984,34.292,4.196,-85.6265,-0.9167,-0.2026
16.983,34.292,4.196,-85.6227,-0.9169,-0.2021
16.982,34.293,4.196,-85.6188,-0.9171,-0.2016
16.98,34.294,4.196,-85.6149,-0.9173,-0.2012
16.979,34.294,4.196,-85.6111,-0.9176,-0.2007
16.977,34.295,4.196,-85.6072,-0.9178,-0.2002
16.976,34.295,4.195,-85.6034,-0.918,-0.1997
16.975,34.296,4.195,-85.5995,-0.9182,-0.1992
16.974,34.297,4.195,-85.5957,-0.9184,-0.1987
16.973,34.297,4.195,-85.5918,-0.9186,-0.1983
16.972,34.297,4.195,-85.588,-0.9188,-0.1978
16.97,34.298,4.195,-85.5841,-0.919,-0.1973
16.969,34.299,4.195,-85.5803,-0.9192,-0.1968
16.968,34.299,4.195,-85.5765,-0.9194,-0.1964
16.966,34.3,4.195,-85.5727,-0.9197,-0.1959
16.965,34.3,4.195,-85.5688,-0.9199,-0.1955
16.964,34.301,4.195,-85.565,-0.9201,-0.195
16.963,34.301,4.195,-85.5612,-0.9204,-0.1945
16.962,34.302,4.194,-85.5574,-0.9206,-0.1941
16.961,34.303,4.194,-85.5536,-0.9208,-0.1936
16.959,34.303,4.194,-85.5498,-0.9211,-0.1932
16.958,34.304,4.194,-85.546,-0.9213,-0.1927
16.957,34.304,4.194,-85.5423,-0.9215,-0.1922
16.955,34.305,4.194,-85.5385,-0.9217,-0.1918
16.954,34.305,4.194,-85.5347,-0.9219,-0.1913
16.953,34.306,4.194,-85.5309,-0.922,-0.1908
16.952,34.307,4.194,-85.5271,-0.9222,-0.1903
16.95,34.307,4.194,-85.5233,-0.9224,-0.1899
16.949,34.308,4.194,-85.5196,-0.9226,-0.1894
16.947,34.308,4.194,-85.5158,-0.9229,-0.189
16.947,34.309,4.194,-85.512,-0.9231,-0.1885
16.945,34.309,4.194,-85.5083,-0.9233,-0.188
16.944,34.31,4.193,-85.5045,-0.9235,-0.1876
16.943,34.31,4.193,-85.5008,-0.9237,-0.1871
16.942,34.311,4.193,-85.497,-0.9239,-0.1867
16.94,34.312,4.193,-85.4933,-0.9241,-0.1862
16.939,34.312,4.193,-85.4895,-0.9243,-0.1857
16.938,34.313,4.193,-85.4858,-0.9245,-0.1853
16.937,34.313,4.193,-85.4821,-0.9247,-0.1848
16.935,34.314,4.193,-85.4783,-0.9249,-0.1843
16.934,34.314,4.193,-85.4746,-0.9251,-0.1839
16.933,34.315,4.193,-85.4709,-0.9253,-0.1834
16.932,34.315,4.193,-85.4672,-0.9255,-0.1829
16.931,34.316,4.192,-85.4635,-0.9257,-0.1824
16.93,34.316,4.192,-85.4598,-0.9259,-0.182
16.928,34.317,4.192,-85.4561,-0.9261,-0.1815
16.927,34.318,4.192,-85.4523,-0.9263,-0.181
16.926,34.318,4.192,-85.4486,-0.9265,-0.1806
16.925,34.319,4.192,-85.445,-0.9267,-0.1801
16.923,34.319,4.192,-85.4413,-0.9269,-0.1797
16.922,34.32,4.192,-85.4376,-0.9271,-0.1792
16.921,34.32,4.192,-85.4339,-0.9273,-0.1787
16.92,34.321,4.192,-85.4302,-0.9275,-0.1783
16.918,34.321,4.192,-85.4265,-0.9277,-0.1778
16.917,34.322,4.192,-85.4229,-0.9279,-0.1773
16.916,34.322,4.192,-85.4192,-0.9281,-0.1769
16.915,34.323,4.192,-85.4155,-0.9283,-0.1764
16.914,34.324,4.192,-85.4119,-0.9285,-0.176
16.913,34.324,4.191,-85.4082,-0.9287,-0.1755
16.912,34.325,4.191,-85.4046,-0.9289,-0.1751
16.91,34.325,4.191,-85.4009,-0.9291,-0.1746
16.909,34.326,4.191,-85.3973,-0.9293,-0.1742
16.908,34.326,4.191,-85.3936,-0.9294,-0.1737
16.906,34.327,4.191,-85.39,-0.9296,-0.1732
16.905,34.327,4.191,-85.3863,-0.9298,-0.1727
16.904,34.328,4.191,-85.3827,-0.93,-0.1722
16.903,34.328,4.191,-85.3791,-0.9302,-0.1718
16.902,34.329,4.191,-85.3754,-0.9303,-0.1713
16.901,34.329,4.191,-85.3718,-0.9305,-0.1709
16.899,34.33,4.191,-85.3682,-0.9307,-0.1704
16.898,34.33,4.191,-85.3646,-0.9309,-0.17
16.897,34.331,4.191,-85.361,-0.9311,-0.1695
16.896,34.332,4.191,-85.3574,-0.9313,-0.1691
16.895,34.332,4.19,-85.3538,-0.9315,-0.1686
16.894,34.333,4.19,-85.3502,-0.9317,-0.1682
16.893,34.333,4.19,-85.3466,-0.9319,-0.1677
16.891,34.334,4.19,-85.343,-0.9321,-0.1673
16.89,34.334,4.19,-85.3394,-0.9322,-0.1668
16.889,34.335,4.19,-85.3358,-0.9324,-0.1664
16.888,34.335,4.19,-85.3322,-0.9326,-0.1659
16.887,34.336,4.19,-85.3286,-0.9328,-0.1655
16.886,34.336,4.19,-85.325,-0.933,-0.1651
16.885,34.337,4.19,-85.3214,-0.9332,-0.1646
16.883,34.337,4.19,-85.3179,-0.9334,-0.1642
16.882,34.338,4.19,-85.3143,-0.9336,-0.1637
16.881,34.339,4.19,-85.3108,-0.9338,-0.1633
16.88,34.339,4.19,-85.3072,-0.934,-0.1628
16.878,34.34,4.189,-85.3037,-0.9342,-0.1624
16.877,34.34,4.189,-85.3001,-0.9344,-0.1619
16.876,34.341,4.189,-85.2966,-0.9346,-0.1615
16.875,34.341,4.189,-85.293,-0.9348,-0.1611
16.874,34.342,4.189,-85.2895,-0.935,-0.1606
16.873,34.342,4.189,-85.2859,-0.9352,-0.1602
16.871,34.343,4.189,-85.2824,-0.9354,-0.1598
16.87,34.343,4.189,-85.2781,-0.9356,-0.1593
16.866,34.345,4.189,-85.2593,-0.9364,-0.1577
16.858,34.349,4.188,-85.2212,-0.9369,-0.1564
16.848,34.354,4.187,-85.1634,-0.9374,-0.1547
16.834,34.36,4.187,-85.0863,-0.9393,-0.1512
16.818,34.368,4.185,-84.9883,-0.943,-0.1474
16.798,34.377,4.184,-84.868,-0.9471,-0.1422
16.775,34.388,4.183,-84.7261,-0.9511,-0.1361
16.751,34.401,4.181,-84.5616,-0.9548,-0.1302
16.724,34.414,4.18,-84.3735,-0.9581,-0.1243
16.694,34.429,4.178,-84.1633,-0.963,-0.1166
16.662,34.444,4.176,-83.9357,-0.9665,-0.1116
16.627,34.461,4.174,-83.7002,-0.9697,-0.1088
16.589,34.479,4.172,-83.4637,-0.972,-0.1093
16.549,34.497,4.17,-83.2339,-0.9736,-0.1065
16.507,34.515,4.167,-83.0156,-0.975,-0.1045
16.462,34.534,4.165,-82.8131,-0.9782,-0.1042
16.415,34.553,4.163,-82.6252,-0.9815,-0.1055
16.367,34.572,4.161,-82.4435,-0.9877,-0.1037
16.317,34.592,4.158,-82.2636,-0.9932,-0.1001
16.266,34.611,4.156,-82.098,-0.9983,-0.098
16.215,34.63,4.153,-81.951,-1.0047,-0.1003
16.163,34.65,4.151,-81.825,-1.0075,-0.0996
16.111,34.668,4.149,-81.7143,-1.0103,-0.0977
16.06,34.686,4.146,-81.6085,-1.0113,-0.0964
16.011,34.704,4.144,-81.5034,-1.0114,-0.0926
15.964,34.72,4.142,-81.3996,-1.0114,-0.0897
15.922,34.735,4.14,-81.3051,-1.0095,-0.0872
15.882,34.749,4.139,-81.2176,-1.0061,-0.0854
15.845,34.762,4.137,-81.1379,-1.0022,-0.084
15.812,34.774,4.136,-81.0656,-0.9979,-0.0819
15.781,34.784,4.134,-80.9997,-0.9941,-0.0795
15.754,34.793,4.133,-80.9393,-0.9886,-0.0759
15.73,34.802,4.132,-80.8837,-0.9838,-0.0723
15.706,34.81,4.132,-80.824,-0.9796,-0.0688
15.682,34.817,4.131,-80.76,-0.9758,-0.0646
15.66,34.824,4.13,-80.6914,-0.9741,-0.0595
15.637,34.831,4.129,-80.6194,-0.9722,-0.0522
15.615,34.838,4.128,-80.5454,-0.9704,-0.044
15.594,34.844,4.127,-80.4686,-0.9688,-0.0351
15.573,34.851,4.126,-80.3886,-0.9676,-0.0258
15.552,34.857,4.126,-80.3067,-0.9668,-0.0161
15.533,34.863,4.125,-80.2222,-0.9655,-0.0048
15.513,34.868,4.124,-80.1354,-0.965,0.0094
15.494,34.874,4.123,-80.046,-0.9665,0.0257
15.476,34.879,4.122,-79.9578,-0.972,0.0437
15.457,34.884,4.121,-79.8692,-0.975,0.067
15.439,34.889,4.12,-79.7816,-0.9792,0.0949
15.421,34.893,4.119,-79.7001,-0.985,0.127
15.403,34.898,4.118,-79.6257,-0.9901,0.1659
15.385,34.902,4.116,-79.5589,-0.9958,0.2135
15.368,34.907,4.115,-79.4965,-0.9991,0.2683
15.351,34.911,4.113,-79.4381,-1.0026,0.3296
15.333,34.915,4.111,-79.3863,-1.0044,0.3996
15.317,34.918,4.109,-79.3418,-1.0042,0.4762
15.3,34.922,4.107,-79.2988,-1.0021,0.5578
15.285,34.926,4.105,-79.2548,-0.9988,0.6445
15.269,34.93,4.103,-79.2101,-0.9968,0.7342
15.254,34.933,4.101,-79.1659,-0.9944,0.8286
15.24,34.936,4.098,-79.1238,-0.9906,0.9288
15.227,34.94,4.095,-79.0817,-0.9867,1.0315
15.214,34.943,4.093,-79.0402,-0.9845,1.1346
15.201,34.946,4.091,-78.9996,-0.9843,1.2348
15.189,34.949,4.089,-78.9588,-0.9873,1.3309
15.178,34.952,4.086,-78.9166,-0.9946,1.4232
15.166,34.955,4.084,-78.8738,-1.0075,1.5117
15.156,34.957,4.083,-78.8303,-1.0247,1.5951
15.146,34.96,4.081,-78.7878,-1.0418,1.6774
15.137,34.962,4.079,-78.7466,-1.0596,1.7542
15.128,34.964,4.077,-78.706,-1.0797,1.8323
15.119,34.967,4.076,-78.6636,-1.1021,1.9085
15.111,34.969,4.074,-78.6191,-1.1249,1.985
15.104,34.971,4.072,-78.5734,-1.1468,2.0624
15.097,34.973,4.07,-78.5265,-1.1688,2.1406
15.09,34.975,4.069,-78.4786,-1.1893,2.2219
15.084,34.977,4.067,-78.4286,-1.2105,2.3027
