,hand_tool_model,,,,,,
,TX,TY,TZ,RX,RY,RZ,Valid
3.774000,-233.672363,-756.310669,931.104065,-23.246231,30.219831,-6.511106,1
3.787000,-658.865234,-59.036915,969.736084,3.018650,46.437290,-2.942902,1
3.799000,-214.757416,-799.722778,935.077332,-24.931278,29.973883,-5.415507,1
3.812000,-668.209778,-117.636566,959.806763,0.706038,46.495941,-2.849510,1
3.824000,-205.611816,-842.423828,944.705688,-26.692673,30.034992,-4.771865,1
3.837000,-909.024414,552.667786,1318.828979,36.843067,59.896450,12.865041,1
3.849000,-917.750916,538.343994,1310.609009,35.652878,60.227612,12.078789,1
3.862000,-924.815857,529.458496,1304.630127,34.726517,60.536118,11.346101,1
3.874000,-931.331055,522.034790,1299.604736,33.884991,60.830193,10.639732,1
3.887000,-937.452393,515.966736,1295.843018,33.304428,61.060722,10.189924,1
3.899000,-953.737488,504.258545,1301.980957,32.749813,61.806309,9.967305,1
3.912000,-964.790894,497.514893,1305.747192,32.668709,62.227135,10.126438,1
3.924000,-975.240356,489.479736,1308.723022,32.521900,62.611382,10.261990,1
3.937000,-985.618042,482.254822,1312.947754,32.510807,63.000305,10.514869,1
3.949000,-992.774353,475.694275,1314.116577,32.439426,63.226681,10.675560,1
3.962000,-998.680176,471.179962,1315.521606,32.432602,63.429413,10.817526,1
3.974000,-1001.488159,468.917206,1314.738892,32.347996,63.523567,10.768967,1
3.987000,-1002.752991,469.641937,1314.375366,32.351711,63.594860,10.684818,1
3.999000,-1002.272278,471.745758,1313.193359,32.244110,63.642063,10.398407,1
4.012000,-1001.212158,477.280548,1314.246582,32.384552,63.712151,10.241201,1
4.024000,-998.505737,483.958099,1314.804443,32.500217,63.744831,9.994685,1
4.037000,-993.622253,489.869781,1312.898682,32.303047,63.728916,9.398374,1
4.049000,-988.131653,496.228943,1311.327515,32.051968,63.736305,8.700324,1
4.062000,-979.795044,503.301910,1307.250488,31.643078,63.648266,7.773745,1
4.074000,-970.213196,512.735901,1303.862915,31.294510,63.566715,6.797664,1
4.087000,-958.841064,526.805542,1301.925903,31.206417,63.476807,5.911463,1
4.099000,-946.241699,545.818176,1302.633057,31.322735,63.455093,5.026607,1
4.112000,-932.003723,572.218445,1307.473389,31.932016,63.494007,4.380805,1
4.124000,-914.597656,603.172852,1313.082764,32.675117,63.522789,3.664885,1
4.137000,-896.299500,635.812317,1320.808594,33.481098,63.632988,2.918391,1
4.149000,-874.993774,667.152954,1325.893677,34.107639,63.645016,1.990505,1
4.162000,-851.703979,696.611267,1329.160278,34.579857,63.592831,0.935953,1
4.174000,-827.437317,725.165527,1332.474243,34.887360,63.590065,-0.311165,1
4.187000,-801.383118,758.228333,1340.139404,35.668797,63.645969,-1.236393,1
4.199000,-486.368469,-747.041260,961.358398,-28.960682,34.082863,-20.373583,1
4.212000,-509.741913,-700.780212,955.386108,-27.957573,34.605297,-21.897953,1
4.224000,-539.686707,-642.705994,951.148865,-26.718271,35.559002,-23.495781,1
